price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_color,product_variation_inventory,shipping_option_price,countries_shipped_to,has_urgency_banner,merchant_rating_count,merchant_rating
9.0,5000,0,3.47,593,233.0,97.0,95.0,53.0,115.0,0,0,0,0,yellow,50,3,32,0.0,1821,3.9813289401427783
8.0,10000,1,3.62,2069,884.0,343.0,331.0,184.0,327.0,0,0,0,0,black,50,3,38,0.0,12006,3.901216058637348
16.0,100,0,3.67,9,5.0,1.0,0.0,1.0,2.0,0,0,0,0,black,50,4,32,0.0,16726,4.0444816453425805
6.0,100,0,3.0,4,0.0,2.0,1.0,0.0,1.0,0,0,0,0,white,50,2,17,1.0,5264,4.032864741641338
7.0,10000,0,3.88,2427,1122.0,520.0,386.0,173.0,226.0,0,0,0,0,pink,50,2,48,0.0,32168,3.884543645859239
3.66,20000,0,4.48,5882,4130.0,994.0,409.0,148.0,201.0,1,0,1,0,pink,50,1,49,0.0,100789,4.462302433797339
7.0,5000,0,4.02,1046,545.0,200.0,161.0,59.0,81.0,0,0,0,0,red,50,2,43,1.0,36361,3.967520145210528
6.0,1000,0,3.61,613,234.0,125.0,121.0,47.0,86.0,0,0,0,0,beige,50,2,41,0.0,37956,4.030377278954579
4.8100000000000005,10000,0,3.84,903,449.0,140.0,135.0,77.0,102.0,0,0,0,0,purple,3,1,40,0.0,45964,3.998651118266469
8.0,1000,1,3.52,118,46.0,20.0,20.0,13.0,19.0,0,0,0,0,pink,50,3,39,0.0,612,4.109477124183006
8.0,20000,1,4.17,3090,1800.0,575.0,364.0,143.0,208.0,0,0,0,0,green,21,3,41,0.0,21892,4.146857299470126
14.0,5000,0,3.94,1863,963.0,334.0,250.0,119.0,197.0,0,0,0,0,pink,50,4,41,0.0,31916,4.105777666374232
4.67,10000,1,3.92,2151,1116.0,357.0,300.0,142.0,236.0,0,0,0,0,blue,50,1,138,1.0,96838,4.264658501827795
1.8,1000,1,4.2,15,7.0,4.0,4.0,0.0,0.0,0,0,0,0,orange,1,1,41,0.0,50864,4.079643755898081
5.9,5000,1,3.5,425,158.0,75.0,79.0,46.0,67.0,0,0,0,0,purple,50,2,58,1.0,6357,4.254207959729432
12.0,20000,0,4.15,5351,2940.0,1130.0,712.0,295.0,274.0,0,0,0,0,yellow,50,3,36,0.0,30892,4.111647028356856
5.0,20000,0,4.07,7753,4166.0,1546.0,1044.0,438.0,559.0,0,0,0,0,gray,50,2,32,0.0,43676,4.283611136550967
14.0,1000,1,4.05,167,93.0,32.0,18.0,5.0,19.0,0,0,0,0,leopard,50,3,43,1.0,22711,3.8720443837787855
12.0,20000,0,4.17,2477,1312.0,611.0,337.0,88.0,129.0,0,0,0,0,floral,50,3,38,0.0,151914,4.127921060600077
5.84,100,0,4.04,24,12.0,7.0,2.0,0.0,3.0,0,0,0,0,green,2,1,25,0.0,9470,3.9568109820485744
13.0,100,0,3.22,9,5.0,0.0,0.0,0.0,4.0,0,0,0,0,green,50,3,41,0.0,111,3.8018018018018016
6.0,10000,1,3.96,661,337.0,124.0,98.0,38.0,64.0,0,0,0,0,gray,50,2,35,0.0,14095,4.089677190493083
9.0,5000,0,4.11,283,173.0,46.0,18.0,15.0,31.0,0,0,0,0,black,50,3,43,1.0,80093,4.006692220293909
15.0,20000,0,4.34,3845,2458.0,726.0,355.0,134.0,172.0,1,0,1,0,white,50,4,10,0.0,18910,4.387414066631412
8.0,100,0,3.5,6,3.0,0.0,1.0,1.0,1.0,0,0,0,0,yellow,5,2,20,0.0,117,3.786324786324786
7.0,1000,0,3.67,214,87.0,36.0,49.0,17.0,25.0,0,0,0,0,red,7,2,41,0.0,3592,4.062360801781737
8.0,5000,1,3.99,219,117.0,42.0,23.0,15.0,22.0,0,0,0,0,purple,17,3,23,0.0,12309,4.045170200666179
2.0,100,1,2.44,9,1.0,2.0,0.0,3.0,3.0,0,0,0,0,green,50,1,42,0.0,26951,4.035360468999295
8.0,1000,1,3.84,153,72.0,30.0,23.0,10.0,18.0,0,0,0,0,green,50,2,43,1.0,2992,4.260026737967914
11.0,100,0,3.73,26,12.0,4.0,3.0,5.0,2.0,0,0,0,0,red,25,2,43,0.0,1160,4.143965517241379
8.0,1000,0,3.5,558,204.0,110.0,99.0,49.0,96.0,0,0,0,0,blue,4,2,139,0.0,8352,4.216954022988506
2.69,1000,1,3.32,74,30.0,12.0,5.0,6.0,21.0,0,0,0,0,blue,50,1,127,0.0,193,3.9585492227979273
6.0,5000,0,3.71,615,309.0,86.0,60.0,55.0,105.0,0,0,0,0,yellow,7,2,42,0.0,1998,4.069069069069069
8.0,1000,1,3.52,118,46.0,20.0,20.0,13.0,19.0,0,0,0,0,pink,50,3,39,1.0,612,4.109477124183006
5.83,100,1,3.19,52,17.0,8.0,9.0,4.0,14.0,0,0,0,0,yellow,50,2,9,0.0,4943,4.118349180659519
11.0,100,0,4.67,3,2.0,1.0,0.0,0.0,0.0,0,0,0,0,red,50,2,14,1.0,1279,3.707584050039093
11.0,1000,1,4.34,101,55.0,29.0,14.0,2.0,1.0,1,0,1,0,purple,50,2,40,0.0,32715,4.165000764175455
14.0,1000,0,3.7,511,211.0,107.0,89.0,39.0,65.0,0,0,0,0,yellow,29,4,27,0.0,47356,4.05688825069685
27.0,50,1,4.25,12,7.0,2.0,2.0,1.0,0.0,0,0,0,0,multicolor,50,7,26,0.0,399,3.93734335839599
4.0,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,black,50,1,58,1.0,6357,4.254207959729432
16.0,10000,0,3.74,3079,1311.0,663.0,461.0,291.0,353.0,0,0,0,0,multicolor,50,4,46,1.0,78616,4.310432990739798
11.0,20000,1,4.14,5759,3125.0,1205.0,838.0,305.0,286.0,0,0,0,0,pink,50,3,46,1.0,320031,4.2188662973274464
8.0,20000,0,3.61,5756,2107.0,1226.0,1189.0,553.0,681.0,0,0,0,0,white,50,2,42,0.0,73701,4.105127474525448
5.77,100,0,2.9,62,16.0,8.0,13.0,4.0,21.0,0,0,0,0,pink,50,2,43,1.0,2044,4.00293542074364
11.0,10000,0,3.96,666,360.0,100.0,91.0,47.0,68.0,0,0,0,0,gray,50,2,23,0.0,9325,4.1224664879356565
9.0,1000,1,3.72,489,204.0,100.0,84.0,44.0,57.0,0,0,0,0,white,5,3,38,1.0,40245,3.997589762703442
12.0,1000,0,3.94,841,418.0,166.0,119.0,63.0,75.0,0,0,0,0,black,50,3,17,0.0,5264,4.032864741641338
5.87,1000,1,3.91,209,100.0,41.0,34.0,17.0,17.0,0,0,0,0,white,6,1,29,0.0,6187,4.391304347826087
7.0,100,1,3.7,46,18.0,7.0,13.0,5.0,3.0,0,0,0,0,gray,27,2,38,0.0,263,3.779467680608365
8.0,1000,0,3.97,200,102.0,35.0,35.0,11.0,17.0,0,0,0,0,blue,50,3,14,0.0,5175,3.870917874396136
7.0,1000,1,4.2,107,66.0,13.0,18.0,3.0,7.0,0,0,0,0,white,3,2,26,1.0,247,3.94331983805668
8.0,100,0,3.83,6,3.0,1.0,1.0,0.0,1.0,0,0,0,0,white,5,2,23,0.0,211,3.5450236966824646
9.0,5000,0,4.28,1120,698.0,205.0,108.0,47.0,62.0,1,0,1,0,black,50,3,39,0.0,24564,3.928879661292949
8.0,1000,0,3.4,62,24.0,11.0,7.0,6.0,14.0,0,0,0,0,yellow,50,2,14,0.0,738,3.829268292682927
2.71,100,1,3.4,20,6.0,5.0,4.0,1.0,4.0,0,0,0,0,pink,2,1,31,1.0,3762,3.7974481658692185
12.0,10000,0,4.11,2404,1324.0,488.0,294.0,122.0,176.0,0,0,0,0,white,15,3,40,0.0,90105,4.201298485100716
13.0,1000,0,3.99,326,161.0,71.0,51.0,17.0,26.0,0,0,0,0,black,50,3,48,0.0,1370,4.420437956204379
3.0,5000,0,3.2,1166,334.0,211.0,233.0,131.0,257.0,1,1,0,0,white,50,1,32,0.0,13884,4.222846441947565
7.0,100,1,3.67,18,7.0,3.0,5.0,1.0,2.0,0,0,0,0,brown,44,2,23,0.0,12309,4.045170200666179
5.0,5000,0,3.2,1185,360.0,190.0,231.0,137.0,267.0,0,0,0,0,green,10,2,48,0.0,32168,3.884543645859239
6.0,100,0,3.4,5,2.0,0.0,2.0,0.0,1.0,0,0,0,0,yellow,50,2,14,0.0,112,3.625
12.0,5000,0,3.68,781,301.0,173.0,148.0,72.0,87.0,0,0,0,0,blue,50,3,139,0.0,779,3.776636713735559
8.0,50,0,4.0,8,4.0,2.0,1.0,0.0,1.0,0,0,0,0,pink,50,3,36,0.0,2283,4.127901883486641
7.0,1000,1,3.98,129,64.0,21.0,28.0,9.0,7.0,1,1,0,0,white,50,2,27,0.0,794,4.277078085642318
9.0,20000,0,3.55,7088,2635.0,1394.0,1315.0,715.0,1029.0,0,0,0,0,green,50,3,36,0.0,51369,3.9682688002491777
13.0,10000,0,4.12,2901,1573.0,606.0,399.0,135.0,188.0,0,0,0,0,black,50,3,36,1.0,14502,4.147841677010067
16.0,100,1,4.05,82,43.0,18.0,11.0,2.0,8.0,0,0,0,0,white,50,5,36,0.0,514,4.217898832684825
7.0,5000,0,3.5,774,258.0,176.0,147.0,81.0,112.0,0,0,0,0,red,2,2,27,0.0,11680,4.192893835616438
3.87,1000,1,3.68,62,28.0,11.0,7.0,7.0,9.0,0,0,0,0,green,1,1,40,1.0,265,3.6264150943396234
4.93,100,0,3.77,47,22.0,7.0,8.0,5.0,5.0,0,0,0,0,red,1,1,41,0.0,17752,3.8996732762505633
15.0,100,0,3.51,74,26.0,15.0,15.0,7.0,11.0,0,0,0,0,red,50,4,38,0.0,151914,4.127921060600077
5.91,1000,0,3.38,414,156.0,58.0,72.0,45.0,83.0,0,0,0,0,white,50,2,36,1.0,12134,3.86690291742212
3.0,100,1,3.79,57,25.0,10.0,13.0,3.0,6.0,0,0,0,0,blue,1,1,41,1.0,4080,3.987990196078431
11.0,100,1,3.54,28,7.0,11.0,4.0,2.0,4.0,0,0,0,0,black,50,3,46,0.0,1926,4.071651090342679
8.0,20000,1,4.25,3127,1919.0,580.0,304.0,128.0,196.0,1,0,1,0,black,50,2,44,0.0,16803,4.155031839552461
6.0,10000,1,4.08,1367,722.0,293.0,185.0,77.0,90.0,0,0,0,0,blue,50,2,41,0.0,5316,4.224604966139955
2.0,100,1,3.07,28,11.0,3.0,1.0,3.0,10.0,0,0,0,0,blue,2,1,26,1.0,4435,3.696054114994363
5.0,100,0,3.71,59,24.0,15.0,8.0,3.0,9.0,0,0,0,0,white,15,2,11,0.0,210,3.961904761904762
13.0,100,0,2.5,2,0.0,1.0,0.0,0.0,1.0,0,0,0,0,white,36,3,29,0.0,31,3.774193548387097
7.0,100,1,4.07,14,8.0,3.0,1.0,0.0,2.0,0,0,0,0,red,50,2,41,0.0,7023,4.235939057382885
